Date,Value of Copper in Dollars per Tonne,ds,y
2004-11-29,3185.4412,2004-11-29,3185.4412
2004-11-30,3178.6088,2004-11-30,3178.6088
2004-12-01,3205.718,2004-12-01,3205.718
2004-12-02,3085.6,2004-12-02,3085.6
2004-12-03,3115.3540000000003,2004-12-03,3115.3540000000003
2004-12-06,3099.9260000000004,2004-12-06,3099.9260000000004
2004-12-07,3032.704,2004-12-07,3032.704
2004-12-08,2954.462,2004-12-08,2954.462
2004-12-09,2958.87,2004-12-09,2958.87
2004-12-10,2980.91,2004-12-10,2980.91
2004-12-13,3054.744,2004-12-13,3054.744
2004-12-14,3072.376,2004-12-14,3072.376
2004-12-15,3119.762,2004-12-15,3119.762
2004-12-16,3123.0679999999998,2004-12-16,3123.0679999999998
2004-12-17,3146.21,2004-12-17,3146.21
2004-12-20,3192.494,2004-12-20,3192.494
2004-12-21,3244.288,2004-12-21,3244.288
2004-12-22,3174.862,2004-12-22,3174.862
2004-12-23,3203.514,2004-12-23,3203.514
2004-12-27,3229.0804000000007,2004-12-27,3229.0804000000007
2004-12-28,3252.6632,2004-12-28,3252.6632
2004-12-29,3217.84,2004-12-29,3217.84
2004-12-30,3216.5176,2004-12-30,3216.5176
2005-01-03,3247.594,2005-01-03,3247.594
2005-01-04,2959.972,2005-01-04,2959.972
2005-01-05,3030.5,2005-01-05,3030.5
2005-01-06,3030.5,2005-01-06,3030.5
2005-01-07,3019.48,2005-01-07,3019.48
2005-01-10,3018.378,2005-01-10,3018.378
2005-01-11,3078.988,2005-01-11,3078.988
2005-01-12,3094.416,2005-01-12,3094.416
2005-01-13,3043.724,2005-01-13,3043.724
2005-01-14,3083.3959999999997,2005-01-14,3083.3959999999997
2005-01-18,3088.906,2005-01-18,3088.906
2005-01-19,3106.538,2005-01-19,3106.538
2005-01-20,3118.66,2005-01-20,3118.66
2005-01-21,3161.638000000001,2005-01-21,3161.638000000001
2005-01-24,3151.72,2005-01-24,3151.72
2005-01-25,3149.5159999999996,2005-01-25,3149.5159999999996
2005-01-26,3163.842,2005-01-26,3163.842
2005-01-27,3145.1079999999997,2005-01-27,3145.1079999999997
2005-01-28,3170.454,2005-01-28,3170.454
2005-01-31,3162.74,2005-01-31,3162.74
2005-02-01,3120.864,2005-02-01,3120.864
2005-02-02,3071.2740000000003,2005-02-02,3071.2740000000003
2005-02-03,3060.254000000001,2005-02-03,3060.254000000001
2005-02-04,3031.6020000000003,2005-02-04,3031.6020000000003
2005-02-07,3060.254000000001,2005-02-07,3060.254000000001
2005-02-08,3059.152,2005-02-08,3059.152
2005-02-09,3056.948,2005-02-09,3056.948
2005-02-10,3140.7000000000007,2005-02-10,3140.7000000000007
2005-02-11,3135.19,2005-02-11,3135.19
2005-02-14,3172.658,2005-02-14,3172.658
2005-02-15,3214.534,2005-02-15,3214.534
2005-02-16,3191.3920000000003,2005-02-16,3191.3920000000003
2005-02-17,3291.6740000000004,2005-02-17,3291.6740000000004
2005-02-18,3288.368,2005-02-18,3288.368
2005-02-22,3282.8579999999997,2005-02-22,3282.8579999999997
2005-02-23,3303.7960000000007,2005-02-23,3303.7960000000007
2005-02-24,3265.8872,2005-02-24,3265.8872
2005-02-25,3277.7888000000007,2005-02-25,3277.7888000000007
2005-02-28,3303.3552,2005-02-28,3303.3552
2005-03-01,3227.758,2005-03-01,3227.758
2005-03-02,3255.308,2005-03-02,3255.308
2005-03-03,3253.1040000000003,2005-03-03,3253.1040000000003
2005-03-04,3292.776,2005-03-04,3292.776
2005-03-07,3298.2859999999996,2005-03-07,3298.2859999999996
2005-03-08,3304.8979999999997,2005-03-08,3304.8979999999997
2005-03-09,3313.7140000000004,2005-03-09,3313.7140000000004
2005-03-10,3297.184,2005-03-10,3297.184
2005-03-11,3259.716000000001,2005-03-11,3259.716000000001
2005-03-14,3240.982,2005-03-14,3240.982
2005-03-15,3285.062,2005-03-15,3285.062
2005-03-16,3319.224,2005-03-16,3319.224
2005-03-17,3315.918,2005-03-17,3315.918
2005-03-18,3321.428,2005-03-18,3321.428
2005-03-21,3281.7560000000008,2005-03-21,3281.7560000000008
2005-03-22,3300.49,2005-03-22,3300.49
2005-03-23,3183.678,2005-03-23,3183.678
2005-03-24,3203.514,2005-03-24,3203.514
2005-03-28,3205.718,2005-03-28,3205.718
2005-03-29,3240.982,2005-03-29,3240.982
2005-03-30,3288.368,2005-03-30,3288.368
2005-03-31,3311.51,2005-03-31,3311.51
2005-04-01,3271.838,2005-04-01,3271.838
2005-04-04,3294.98,2005-04-04,3294.98
2005-04-05,3271.838,2005-04-05,3271.838
2005-04-06,3324.7340000000004,2005-04-06,3324.7340000000004
2005-04-07,3320.3259999999996,2005-04-07,3320.3259999999996
2005-04-08,3322.53,2005-04-08,3322.53
2005-04-11,3361.1,2005-04-11,3361.1
2005-04-12,3297.184,2005-04-12,3297.184
2005-04-13,3216.738,2005-04-13,3216.738
2005-04-14,3148.414,2005-04-14,3148.414
2005-04-15,3184.78,2005-04-15,3184.78
2005-04-18,3184.78,2005-04-18,3184.78
2005-04-19,3243.1859999999997,2005-04-19,3243.1859999999997
2005-04-20,3326.938,2005-04-20,3326.938
2005-04-21,3269.634,2005-04-21,3269.634
2005-04-22,3279.552,2005-04-22,3279.552
2005-04-25,3282.8579999999997,2005-04-25,3282.8579999999997
2005-04-26,3229.3008,2005-04-26,3229.3008
2005-04-27,3200.208,2005-04-27,3200.208
2005-04-28,3191.8328,2005-04-28,3191.8328
2005-04-29,3239.4392,2005-04-29,3239.4392
2005-05-02,3206.82,2005-05-02,3206.82
2005-05-03,3181.474,2005-05-03,3181.474
2005-05-04,3149.5159999999996,2005-05-04,3149.5159999999996
2005-05-05,3151.72,2005-05-05,3151.72
2005-05-06,3175.9640000000004,2005-05-06,3175.9640000000004
2005-05-09,3188.086,2005-05-09,3188.086
2005-05-10,3211.228,2005-05-10,3211.228
2005-05-11,3179.27,2005-05-11,3179.27
2005-05-12,3032.704,2005-05-12,3032.704
2005-05-13,2980.91,2005-05-13,2980.91
2005-05-16,2966.5840000000007,2005-05-16,2966.5840000000007
2005-05-17,2972.094,2005-05-17,2972.094
2005-05-18,3032.704,2005-05-18,3032.704
2005-05-19,3004.052,2005-05-19,3004.052
2005-05-20,3030.5,2005-05-20,3030.5
2005-05-23,3060.254000000001,2005-05-23,3060.254000000001
2005-05-24,3096.62,2005-05-24,3096.62
2005-05-25,3128.578,2005-05-25,3128.578
2005-05-26,3194.698,2005-05-26,3194.698
2005-05-27,3198.004000000001,2005-05-27,3198.004000000001
2005-05-31,3210.126,2005-05-31,3210.126
2005-06-01,3274.042,2005-06-01,3274.042
2005-06-02,3342.366,2005-06-02,3342.366
2005-06-03,3432.73,2005-06-03,3432.73
2005-06-06,3447.0559999999996,2005-06-06,3447.0559999999996
2005-06-07,3400.772,2005-06-07,3400.772
2005-06-08,3407.384,2005-06-08,3407.384
2005-06-09,3409.588,2005-06-09,3409.588
2005-06-10,3443.75,2005-06-10,3443.75
2005-06-13,3393.058,2005-06-13,3393.058
2005-06-14,3364.406,2005-06-14,3364.406
2005-06-15,3413.996,2005-06-15,3413.996
2005-06-16,3459.178,2005-06-16,3459.178
2005-06-17,3535.216000000001,2005-06-17,3535.216000000001
2005-06-20,3498.85,2005-06-20,3498.85
2005-06-21,3509.87,2005-06-21,3509.87
2005-06-22,3492.238,2005-06-22,3492.238
2005-06-23,3487.83,2005-06-23,3487.83
2005-06-24,3510.972,2005-06-24,3510.972
2005-06-27,3506.5640000000003,2005-06-27,3506.5640000000003
2005-06-28,3471.3,2005-06-28,3471.3
2005-06-29,3473.9448,2005-06-29,3473.9448
2005-06-30,3347.2148,2005-06-30,3347.2148
2005-07-01,3247.594,2005-07-01,3247.594
2005-07-05,3325.836,2005-07-05,3325.836
2005-07-06,3372.12,2005-07-06,3372.12
2005-07-07,3384.242,2005-07-07,3384.242
2005-07-08,3429.4240000000004,2005-07-08,3429.4240000000004
2005-07-11,3440.4440000000004,2005-07-11,3440.4440000000004
2005-07-12,3391.956,2005-07-12,3391.956
2005-07-13,3415.0980000000004,2005-07-13,3415.0980000000004
2005-07-14,3409.588,2005-07-14,3409.588
2005-07-15,3442.6479999999997,2005-07-15,3442.6479999999997
2005-07-18,3452.566,2005-07-18,3452.566
2005-07-19,3496.6459999999997,2005-07-19,3496.6459999999997
2005-07-20,3507.666,2005-07-20,3507.666
2005-07-21,3460.28,2005-07-21,3460.28
2005-07-22,3534.114,2005-07-22,3534.114
2005-07-25,3566.072,2005-07-25,3566.072
2005-07-26,3539.6240000000007,2005-07-26,3539.6240000000007
2005-07-27,3585.908,2005-07-27,3585.908
2005-07-28,3634.3959999999997,2005-07-28,3634.3959999999997
2005-07-29,3624.478,2005-07-29,3624.478
2005-08-01,3665.252,2005-08-01,3665.252
2005-08-02,3664.15,2005-08-02,3664.15
2005-08-03,3683.986,2005-08-03,3683.986
2005-08-04,3646.518,2005-08-04,3646.518
2005-08-05,3634.3959999999997,2005-08-05,3634.3959999999997
2005-08-08,3628.886,2005-08-08,3628.886
2005-08-09,3542.93,2005-08-09,3542.93
2005-08-10,3602.438,2005-08-10,3602.438
2005-08-11,3629.988,2005-08-11,3629.988
2005-08-12,3693.9040000000005,2005-08-12,3693.9040000000005
2005-08-15,3763.33,2005-08-15,3763.33
2005-08-16,3778.758,2005-08-16,3778.758
2005-08-17,3652.028,2005-08-17,3652.028
2005-08-18,3656.4359999999997,2005-08-18,3656.4359999999997
2005-08-19,3656.4359999999997,2005-08-19,3656.4359999999997
2005-08-22,3713.74,2005-08-22,3713.74
2005-08-23,3729.168,2005-08-23,3729.168
2005-08-24,3674.0679999999998,2005-08-24,3674.0679999999998
2005-08-25,3634.3959999999997,2005-08-25,3634.3959999999997
2005-08-26,3709.332,2005-08-26,3709.332
2005-08-29,3646.518,2005-08-29,3646.518
2005-08-30,3685.088,2005-08-30,3685.088
2005-08-31,3602.6584000000007,2005-08-31,3602.6584000000007
2005-09-01,3632.192,2005-09-01,3632.192
2005-09-02,3688.3940000000002,2005-09-02,3688.3940000000002
2005-09-06,3660.844,2005-09-06,3660.844
2005-09-07,3629.988,2005-09-07,3629.988
2005-09-08,3567.1740000000004,2005-09-08,3567.1740000000004
2005-09-09,3535.216000000001,2005-09-09,3535.216000000001
2005-09-12,3623.376,2005-09-12,3623.376
2005-09-13,3582.6020000000003,2005-09-13,3582.6020000000003
2005-09-14,3550.6440000000002,2005-09-14,3550.6440000000002
2005-09-15,3536.3179999999998,2005-09-15,3536.3179999999998
2005-09-16,3510.972,2005-09-16,3510.972
2005-09-19,3646.518,2005-09-19,3646.518
2005-09-20,3671.864,2005-09-20,3671.864
2005-09-21,3761.126,2005-09-21,3761.126
2005-09-22,3768.84,2005-09-22,3768.84
2005-09-23,3743.494,2005-09-23,3743.494
2005-09-26,3827.246,2005-09-26,3827.246
2005-09-27,3808.512,2005-09-27,3808.512
2005-09-28,3852.592,2005-09-28,3852.592
2005-09-29,3833.8579999999997,2005-09-29,3833.8579999999997
2005-09-30,3807.41,2005-09-30,3807.41
2005-10-03,3876.836,2005-10-03,3876.836
2005-10-04,3892.264,2005-10-04,3892.264
2005-10-05,3937.446,2005-10-05,3937.446
2005-10-06,3929.732,2005-10-06,3929.732
2005-10-07,3985.934,2005-10-07,3985.934
2005-10-10,3980.4240000000004,2005-10-10,3980.4240000000004
2005-10-11,4044.34,2005-10-11,4044.34
2005-10-12,3952.874,2005-10-12,3952.874
2005-10-13,3890.06,2005-10-13,3890.06
2005-10-14,3871.3259999999996,2005-10-14,3871.3259999999996
2005-10-17,4013.4840000000004,2005-10-17,4013.4840000000004
2005-10-18,4023.402,2005-10-18,4023.402
2005-10-19,3980.4240000000004,2005-10-19,3980.4240000000004
2005-10-20,3951.772,2005-10-20,3951.772
2005-10-21,3951.772,2005-10-21,3951.772
2005-10-24,3933.038,2005-10-24,3933.038
2005-10-25,4021.198,2005-10-25,4021.198
2005-10-26,4006.872,2005-10-26,4006.872
2005-10-27,3976.0159999999996,2005-10-27,3976.0159999999996
2005-10-28,4011.28,2005-10-28,4011.28
2005-10-31,3991.4440000000004,2005-10-31,3991.4440000000004
2005-11-01,4002.4640000000004,2005-11-01,4002.4640000000004
2005-11-02,4034.422,2005-11-02,4034.422
2005-11-03,4026.708,2005-11-03,4026.708
2005-11-04,4068.584,2005-11-04,4068.584
2005-11-07,4071.89,2005-11-07,4071.89
2005-11-08,4050.952,2005-11-08,4050.952
2005-11-09,4036.626,2005-11-09,4036.626
2005-11-10,4124.786,2005-11-10,4124.786
2005-11-11,4199.722,2005-11-11,4199.722
2005-11-14,4217.354,2005-11-14,4217.354
2005-11-15,4258.128,2005-11-15,4258.128
2005-11-16,4264.74,2005-11-16,4264.74
2005-11-17,4288.984,2005-11-17,4288.984
2005-11-18,4359.512,2005-11-18,4359.512
2005-11-21,4349.594,2005-11-21,4349.594
2005-11-22,4226.17,2005-11-22,4226.17
2005-11-23,4321.1624,2005-11-23,4321.1624
2005-11-28,4414.171200000002,2005-11-28,4414.171200000002
2005-11-29,4428.4972,2005-11-29,4428.4972
2005-11-30,4449.876,2005-11-30,4449.876
2005-12-01,4592.034000000001,2005-12-01,4592.034000000001
2005-12-02,4553.464,2005-12-02,4553.464
2005-12-05,4604.156,2005-12-05,4604.156
2005-12-06,4544.647999999999,2005-12-06,4544.647999999999
2005-12-07,4649.338000000002,2005-12-07,4649.338000000002
2005-12-08,4641.624,2005-12-08,4641.624
2005-12-09,4650.44,2005-12-09,4650.44
2005-12-12,4555.6680000000015,2005-12-12,4555.6680000000015
2005-12-13,4642.726,2005-12-13,4642.726
2005-12-14,4517.098,2005-12-14,4517.098
2005-12-15,4586.524,2005-12-15,4586.524
2005-12-16,4649.338000000002,2005-12-16,4649.338000000002
2005-12-19,4621.788,2005-12-19,4621.788
2005-12-20,4628.4000000000015,2005-12-20,4628.4000000000015
2005-12-21,4633.91,2005-12-21,4633.91
2005-12-22,4669.174,2005-12-22,4669.174
2005-12-23,4759.538,2005-12-23,4759.538
2005-12-27,4778.0516,2005-12-27,4778.0516
2005-12-28,4725.376,2005-12-28,4725.376
2005-12-29,4613.192400000001,2005-12-29,4613.192400000001
2005-12-30,4553.2436,2005-12-30,4553.2436
2006-01-03,4514.894,2006-01-03,4514.894
2006-01-04,4622.89,2006-01-04,4622.89
2006-01-05,4541.3420000000015,2006-01-05,4541.3420000000015
2006-01-06,4597.544,2006-01-06,4597.544
2006-01-09,4621.788,2006-01-09,4621.788
2006-01-10,4643.8279999999995,2006-01-10,4643.8279999999995
2006-01-11,4617.38,2006-01-11,4617.38
2006-01-12,4600.8499999999985,2006-01-12,4600.8499999999985
2006-01-13,4655.95,2006-01-13,4655.95
2006-01-17,4652.644,2006-01-17,4652.644
2006-01-18,4672.480000000001,2006-01-18,4672.480000000001
2006-01-19,4652.644,2006-01-19,4652.644
2006-01-20,4606.36,2006-01-20,4606.36
2006-01-23,4671.378,2006-01-23,4671.378
2006-01-24,4744.11,2006-01-24,4744.11
2006-01-25,4856.514,2006-01-25,4856.514
2006-01-26,4852.106,2006-01-26,4852.106
2006-01-27,4921.532,2006-01-27,4921.532
2006-01-30,4913.817999999998,2006-01-30,4913.817999999998
2006-01-31,4911.6140000000005,2006-01-31,4911.6140000000005
2006-02-01,4956.795999999999,2006-02-01,4956.795999999999
2006-02-02,5089.036,2006-02-02,5089.036
2006-02-03,5086.8319999999985,2006-02-03,5086.8319999999985
2006-02-06,5135.32,2006-02-06,5135.32
2006-02-07,5020.712,2006-02-07,5020.712
2006-02-08,5012.998000000001,2006-02-08,5012.998000000001
2006-02-09,5080.22,2006-02-09,5080.22
2006-02-10,4902.798,2006-02-10,4902.798
2006-02-13,4923.736,2006-02-13,4923.736
2006-02-14,4995.366,2006-02-14,4995.366
2006-02-15,4828.964,2006-02-15,4828.964
2006-02-16,4898.39,2006-02-16,4898.39
2006-02-17,4851.004,2006-02-17,4851.004
2006-02-21,5010.794,2006-02-21,5010.794
2006-02-22,4990.958,2006-02-22,4990.958
2006-02-23,4857.3956,2006-02-23,4857.3956
2006-02-24,4864.889200000001,2006-02-24,4864.889200000001
2006-02-27,4704.438,2006-02-27,4704.438
2006-02-28,4804.4996,2006-02-28,4804.4996
2006-03-01,4927.042,2006-03-01,4927.042
2006-03-02,4997.57,2006-03-02,4997.57
2006-03-03,4989.856,2006-03-03,4989.856
2006-03-06,4841.085999999998,2006-03-06,4841.085999999998
2006-03-07,4798.108,2006-03-07,4798.108
2006-03-08,4768.354,2006-03-08,4768.354
2006-03-09,4838.8820000000005,2006-03-09,4838.8820000000005
2006-03-10,4870.84,2006-03-10,4870.84
2006-03-13,4949.0819999999985,2006-03-13,4949.0819999999985
2006-03-14,4967.816,2006-03-14,4967.816
2006-03-15,4960.102000000001,2006-03-15,4960.102000000001
2006-03-16,4993.161999999998,2006-03-16,4993.161999999998
2006-03-17,5201.44,2006-03-17,5201.44
2006-03-20,5144.1359999999995,2006-03-20,5144.1359999999995
2006-03-21,5122.096,2006-03-21,5122.096
2006-03-22,5155.156,2006-03-22,5155.156
2006-03-23,5285.191999999999,2006-03-23,5285.191999999999
2006-03-24,5277.478,2006-03-24,5277.478
2006-03-27,5355.72,2006-03-27,5355.72
2006-03-28,5352.414000000002,2006-03-28,5352.414000000002
2006-03-29,5374.454000000001,2006-03-29,5374.454000000001
2006-03-30,5475.838000000002,2006-03-30,5475.838000000002
2006-03-31,5428.451999999999,2006-03-31,5428.451999999999
2006-04-03,5614.69,2006-04-03,5614.69
2006-04-04,5588.241999999998,2006-04-04,5588.241999999998
2006-04-05,5721.584,2006-04-05,5721.584
2006-04-06,5832.8859999999995,2006-04-06,5832.8859999999995
2006-04-07,5819.661999999998,2006-04-07,5819.661999999998
2006-04-10,5970.6359999999995,2006-04-10,5970.6359999999995
2006-04-11,5998.186,2006-04-11,5998.186
2006-04-12,6108.3859999999995,2006-04-12,6108.3859999999995
2006-04-17,6380.58,2006-04-17,6380.58
2006-04-18,6548.084,2006-04-18,6548.084
2006-04-19,6522.7379999999985,2006-04-19,6522.7379999999985
2006-04-20,6528.248000000001,2006-04-20,6528.248000000001
2006-04-21,6921.661999999998,2006-04-21,6921.661999999998
2006-04-24,6856.644,2006-04-24,6856.644
2006-04-25,7297.2236,2006-04-25,7297.2236
2006-04-26,7411.1704,2006-04-26,7411.1704
2006-04-27,7080.570400000001,2006-04-27,7080.570400000001
2006-04-28,7148.674,2006-04-28,7148.674
2006-05-01,7318.382,2006-05-01,7318.382
2006-05-02,7221.406,2006-05-02,7221.406
2006-05-03,7284.22,2006-05-03,7284.22
2006-05-04,7668.817999999998,2006-05-04,7668.817999999998
2006-05-05,7699.674,2006-05-05,7699.674
2006-05-08,7717.306,2006-05-08,7717.306
2006-05-09,7925.584,2006-05-09,7925.584
2006-05-10,8128.352000000001,2006-05-10,8128.352000000001
2006-05-11,8646.292,2006-05-11,8646.292
2006-05-12,8516.256,2006-05-12,8516.256
2006-05-15,8257.286,2006-05-15,8257.286
2006-05-16,8467.768,2006-05-16,8467.768
2006-05-17,8091.986,2006-05-17,8091.986
2006-05-18,8179.044,2006-05-18,8179.044
2006-05-19,7645.675999999998,2006-05-19,7645.675999999998
2006-05-22,7629.146,2006-05-22,7629.146
2006-05-23,8563.642,2006-05-23,8563.642
2006-05-24,8020.356,2006-05-24,8020.356
2006-05-25,8171.33,2006-05-25,8171.33
2006-05-26,8408.26,2006-05-26,8408.26
2006-05-30,8097.496,2006-05-30,8097.496
2006-05-31,7987.295999999999,2006-05-31,7987.295999999999
2006-06-01,7650.084,2006-06-01,7650.084
2006-06-02,7904.646,2006-06-02,7904.646
2006-06-05,7936.604,2006-06-05,7936.604
2006-06-06,7690.858,2006-06-06,7690.858
2006-06-07,7899.1359999999995,2006-06-07,7899.1359999999995
2006-06-08,7398.828,2006-06-08,7398.828
2006-06-09,7201.57,2006-06-09,7201.57
2006-06-12,7115.6140000000005,2006-06-12,7115.6140000000005
2006-06-13,6635.142,2006-06-13,6635.142
2006-06-14,6735.424,2006-06-14,6735.424
2006-06-15,7085.86,2006-06-15,7085.86
2006-06-16,7254.465999999999,2006-06-16,7254.465999999999
2006-06-19,6948.11,2006-06-19,6948.11
2006-06-20,6989.986,2006-06-20,6989.986
2006-06-21,7031.861999999999,2006-06-21,7031.861999999999
2006-06-22,6910.642,2006-06-22,6910.642
2006-06-23,7142.062,2006-06-23,7142.062
2006-06-26,7326.096,2006-06-26,7326.096
2006-06-27,6979.6272,2006-06-27,6979.6272
2006-06-28,7164.3224,2006-06-28,7164.3224
2006-06-29,7409.4072000000015,2006-06-29,7409.4072000000015
2006-06-30,7441.806,2006-06-30,7441.806
2006-07-05,7502.416,2006-07-05,7502.416
2006-07-06,7971.868,2006-07-06,7971.868
2006-07-07,7818.69,2006-07-07,7818.69
2006-07-10,7895.83,2006-07-10,7895.83
2006-07-11,8011.54,2006-07-11,8011.54
2006-07-12,8077.66,2006-07-12,8077.66
2006-07-13,8103.0059999999985,2006-07-13,8103.0059999999985
2006-07-14,8182.3499999999985,2006-07-14,8182.3499999999985
2006-07-17,7933.298000000001,2006-07-17,7933.298000000001
2006-07-18,7878.198,2006-07-18,7878.198
2006-07-19,7920.074,2006-07-19,7920.074
2006-07-20,7514.5380000000005,2006-07-20,7514.5380000000005
2006-07-21,7323.892,2006-07-21,7323.892
2006-07-24,7453.928000000001,2006-07-24,7453.928000000001
2006-07-25,7628.044,2006-07-25,7628.044
2006-07-26,7602.698,2006-07-26,7602.698
2006-07-27,7666.6140000000005,2006-07-27,7666.6140000000005
2006-07-28,7821.996,2006-07-28,7821.996
2006-07-31,7868.28,2006-07-31,7868.28
2006-08-01,7918.972,2006-08-01,7918.972
2006-08-02,7914.564,2006-08-02,7914.564
2006-08-03,7690.858,2006-08-03,7690.858
2006-08-04,8006.03,2006-08-04,8006.03
2006-08-07,7957.5419999999995,2006-08-07,7957.5419999999995
2006-08-08,7938.808000000001,2006-08-08,7938.808000000001
2006-08-09,8176.84,2006-08-09,8176.84
2006-08-10,7988.397999999999,2006-08-10,7988.397999999999
2006-08-11,7662.206,2006-08-11,7662.206
2006-08-14,7795.548000000001,2006-08-14,7795.548000000001
2006-08-15,7774.61,2006-08-15,7774.61
2006-08-16,7647.88,2006-08-16,7647.88
2006-08-17,7399.93,2006-08-17,7399.93
2006-08-18,7569.638000000001,2006-08-18,7569.638000000001
2006-08-21,7756.978,2006-08-21,7756.978
2006-08-22,7698.571999999999,2006-08-22,7698.571999999999
2006-08-23,7636.86,2006-08-23,7636.86
2006-08-24,7556.414000000002,2006-08-24,7556.414000000002
2006-08-25,7587.269999999998,2006-08-25,7587.269999999998
2006-08-28,7611.9548,2006-08-28,7611.9548
2006-08-29,7466.9316,2006-08-29,7466.9316
2006-08-30,7399.93,2006-08-30,7399.93
2006-08-31,7622.754400000002,2006-08-31,7622.754400000002
2006-09-01,7628.044,2006-09-01,7628.044
2006-09-05,7988.397999999999,2006-09-05,7988.397999999999
2006-09-06,8109.618,2006-09-06,8109.618
2006-09-07,8040.191999999999,2006-09-07,8040.191999999999
2006-09-08,7863.871999999999,2006-09-08,7863.871999999999
2006-09-11,7532.17,2006-09-11,7532.17
2006-09-12,7434.0920000000015,2006-09-12,7434.0920000000015
2006-09-13,7460.54,2006-09-13,7460.54
2006-09-14,7437.397999999999,2006-09-14,7437.397999999999
2006-09-15,7298.545999999999,2006-09-15,7298.545999999999
2006-09-18,7525.558000000001,2006-09-18,7525.558000000001
2006-09-19,7439.602000000001,2006-09-19,7439.602000000001
2006-09-20,7440.704000000001,2006-09-20,7440.704000000001
2006-09-21,7563.026000000002,2006-09-21,7563.026000000002
2006-09-22,7589.473999999998,2006-09-22,7589.473999999998
2006-09-25,7598.29,2006-09-25,7598.29
2006-09-26,7639.064,2006-09-26,7639.064
2006-09-27,7685.348000000001,2006-09-27,7685.348000000001
2006-09-28,7555.312,2006-09-28,7555.312
2006-09-29,7626.941999999999,2006-09-29,7626.941999999999
2006-10-02,7558.618,2006-10-02,7558.618
2006-10-03,7234.63,2006-10-03,7234.63
2006-10-04,7064.922,2006-10-04,7064.922
