,Date,Value of Copper in Dollars per Tonne
13285,2012-08-16,7455.03
13286,2012-08-17,7536.578
13287,2012-08-20,7429.684
13288,2012-08-21,7610.411999999999
13289,2012-08-22,7613.718
13290,2012-08-23,7697.47
13291,2012-08-24,7677.634
13292,2012-08-27,7662.206
13293,2012-08-28,7634.2152
13294,2012-08-29,7593.0004
13295,2012-08-30,7591.4576
13296,2012-08-31,7617.9056
13297,2012-09-04,7645.6759999999995
13298,2012-09-05,7777.916
13299,2012-09-06,7750.366
13300,2012-09-07,8033.58
13301,2012-09-10,8129.454
13302,2012-09-11,8148.188
13303,2012-09-12,8138.2699999999995
13304,2012-09-13,8176.84
13305,2012-09-14,8446.83
13306,2012-09-17,8357.568
13307,2012-09-18,8346.548
13308,2012-09-19,8406.056
13309,2012-09-20,8284.836
13310,2012-09-21,8350.956
13311,2012-09-24,8224.226
13312,2012-09-25,8283.734
13313,2012-09-26,8176.84
13314,2012-09-27,8251.776
13315,2012-09-28,8282.632
13316,2012-10-01,8343.242
13317,2012-10-02,8377.404
13318,2012-10-03,8339.936
13319,2012-10-04,8344.344000000001
13320,2012-10-05,8326.712
13321,2012-10-09,8194.472
13322,2012-10-10,8194.472
13323,2012-10-11,8268.306
13324,2012-10-12,8161.411999999999
13325,2012-10-15,8158.106
13326,2012-10-16,8154.8
13327,2012-10-17,8260.592
13328,2012-10-18,8249.572
13329,2012-10-19,8017.05
13330,2012-10-22,7982.888
13331,2012-10-23,7867.178
13332,2012-10-24,7863.872
13333,2012-10-25,7825.302
13334,2012-10-26,7824.2
13335,2012-10-29,7701.878
13336,2012-10-30,7727.223999999999
13337,2012-10-31,7752.57
13338,2012-11-01,7828.608
13339,2012-11-02,7673.226
13340,2012-11-05,7647.88
13341,2012-11-06,7727.223999999999
13342,2012-11-07,7585.066
13343,2012-11-08,7646.778
13344,2012-11-09,7593.882
13345,2012-11-12,7643.472
13346,2012-11-13,7650.084
13347,2012-11-14,7611.514
13348,2012-11-15,7631.349999999999
13349,2012-11-16,7607.106
13350,2012-11-19,7774.61
13351,2012-11-20,7750.366
13352,2012-11-21,7705.184
13353,2012-11-23,7775.712
13354,2012-11-26,7794.446000000001
13355,2012-11-27,7798.1928
13356,2012-11-28,7774.169199999999
13357,2012-11-29,7921.6168
13358,2012-11-30,8018.8132000000005
13359,2012-12-03,8040.192
13360,2012-12-04,8030.274
13361,2012-12-05,8099.7
13362,2012-12-06,8011.54
13363,2012-12-07,8052.314
13364,2012-12-10,8147.085999999999
13365,2012-12-11,8103.005999999999
13366,2012-12-12,8169.126
13367,2012-12-13,8044.599999999999
13368,2012-12-14,8093.088000000001
13369,2012-12-17,8054.518
13370,2012-12-18,8026.968
13371,2012-12-19,7922.278
13372,2012-12-20,7769.099999999999
13373,2012-12-21,7837.424
13374,2012-12-24,7788.936
13375,2012-12-26,7904.2052
13376,2012-12-27,7922.057599999999
13377,2012-12-28,7900.678800000001
13378,2012-12-31,8045.0408
13379,2013-01-02,8234.144
13380,2013-01-03,8192.268
13381,2013-01-04,8140.473999999999
13382,2013-01-07,8106.312
13383,2013-01-08,8093.088000000001
13384,2013-01-09,8089.782
13385,2013-01-10,8174.636
13386,2013-01-11,8053.416
13387,2013-01-14,8009.335999999999
13388,2013-01-15,8017.05
13389,2013-01-16,7948.726
13390,2013-01-17,8071.048
13391,2013-01-18,8108.516
13392,2013-01-22,8165.82
13393,2013-01-23,8120.638
13394,2013-01-24,8103.005999999999
13395,2013-01-25,8049.008000000001
13396,2013-01-28,8069.946000000001
13397,2013-01-29,8136.066
13398,2013-01-30,8265.0
13399,2013-01-31,8225.328000000001
13400,2013-02-01,8341.038
13401,2013-02-04,8305.774
13402,2013-02-05,8309.08
13403,2013-02-06,8244.062
13404,2013-02-07,8214.307999999999
13405,2013-02-08,8285.938
13406,2013-02-11,8204.39
13407,2013-02-12,8251.776
13408,2013-02-13,8248.470000000001
13409,2013-02-14,8237.449999999999
13410,2013-02-15,8236.348
13411,2013-02-19,8043.4980000000005
13412,2013-02-20,7952.032
13413,2013-02-21,7830.812
13414,2013-02-22,7786.732
13415,2013-02-25,7816.7064
13416,2013-02-26,7875.1124
13417,2013-02-27,7842.2728
13418,2013-02-28,7809.874
13419,2013-03-01,7716.204
13420,2013-03-04,7717.3060000000005
13421,2013-03-05,7747.06
13422,2013-03-06,7698.572
13423,2013-03-07,7759.182000000001
13424,2013-03-08,7733.835999999999
13425,2013-03-11,7751.468
13426,2013-03-12,7834.118
13427,2013-03-13,7769.099999999999
13428,2013-03-14,7794.446000000001
13429,2013-03-15,7759.182000000001
13430,2013-03-18,7555.312
13431,2013-03-19,7505.722
13432,2013-03-20,7596.085999999999
13433,2013-03-21,7570.74
13434,2013-03-22,7639.064
13435,2013-03-25,7592.78
13436,2013-03-26,7587.2699999999995
13437,2013-03-27,7589.473999999999
13438,2013-03-28,7498.008000000001
13439,2013-04-01,7437.397999999999
13440,2013-04-02,7446.214
13441,2013-04-03,7345.932000000001
13442,2013-04-04,7386.706
13443,2013-04-05,7370.1759999999995
13444,2013-04-08,7429.684
13445,2013-04-09,7585.066
13446,2013-04-10,7533.272
13447,2013-04-11,7567.434
13448,2013-04-12,7383.400000000001
13449,2013-04-15,7213.692
13450,2013-04-16,7285.322
13451,2013-04-17,7025.25
13452,2013-04-18,7062.718
13453,2013-04-19,6939.294
13454,2013-04-22,6900.723999999999
13455,2013-04-23,6816.972
13456,2013-04-24,6958.028
13457,2013-04-25,7136.772400000001
13458,2013-04-26,7019.9604
13459,2013-04-29,7110.3244
13460,2013-04-30,7025.25
13461,2013-05-01,6788.32
13462,2013-05-02,6842.317999999999
13463,2013-05-03,7305.157999999999
13464,2013-05-06,7296.342000000001
13465,2013-05-07,7278.71
13466,2013-05-08,7428.581999999999
13467,2013-05-09,7362.462
13468,2013-05-10,7390.012000000001
13469,2013-05-13,7404.338000000001
13470,2013-05-14,7246.7519999999995
13471,2013-05-15,7196.06
13472,2013-05-16,7261.078
13473,2013-05-17,7323.892
13474,2013-05-20,7405.44
13475,2013-05-21,7369.0740000000005
13476,2013-05-22,7450.622
13477,2013-05-23,7282.016
13478,2013-05-24,7263.282
13479,2013-05-28,7306.26
13480,2013-05-29,7266.588000000001
13481,2013-05-30,7307.362
13482,2013-05-31,7256.67
13483,2013-06-03,7340.422
13484,2013-06-04,7425.276000000001
13485,2013-06-05,7430.786
13486,2013-06-06,7315.076
13487,2013-06-07,7203.774
13488,2013-06-10,7143.164000000001
13489,2013-06-11,7041.78
13490,2013-06-12,7109.0019999999995
13491,2013-06-13,7019.74
13492,2013-06-14,7056.106
13493,2013-06-17,7047.29
13494,2013-06-18,6953.62
13495,2013-06-19,6922.764
13496,2013-06-20,6748.647999999999
13497,2013-06-21,6822.482
13498,2013-06-24,6665.9980000000005
13499,2013-06-25,6773.3328
13500,2013-06-26,6701.9232
13501,2013-06-27,6736.9668
13502,2013-06-28,6735.644399999999
13503,2013-07-01,6958.028
13504,2013-07-02,6927.172
13505,2013-07-03,6996.598
13506,2013-07-05,6755.26
13507,2013-07-08,6831.298
13508,2013-07-09,6754.157999999999
13509,2013-07-10,6812.564
13510,2013-07-11,7003.21
13511,2013-07-12,6953.62
13512,2013-07-15,6930.478
13513,2013-07-16,7023.046
13514,2013-07-17,6895.214
13515,2013-07-18,6901.826
13516,2013-07-19,6920.56
13517,2013-07-22,7019.74
13518,2013-07-23,7048.392
13519,2013-07-24,7006.516
13520,2013-07-25,7020.842000000001
13521,2013-07-26,6844.522
13522,2013-07-29,6848.93
13523,2013-07-30,6704.567999999999
13524,2013-07-31,6873.174
13525,2013-08-01,6977.864
13526,2013-08-02,6992.19
13527,2013-08-05,6982.272
13528,2013-08-06,6993.292
13529,2013-08-07,6993.292
13530,2013-08-08,7208.182000000001
13531,2013-08-09,7287.526000000001
13532,2013-08-12,7279.812
13533,2013-08-13,7310.668000000001
13534,2013-08-14,7361.36
13535,2013-08-15,7355.849999999999
13536,2013-08-16,7412.052
13537,2013-08-19,7343.728
13538,2013-08-20,7356.952
13539,2013-08-21,7287.526000000001
13540,2013-08-22,7339.32
13541,2013-08-23,7380.094
13542,2013-08-26,7316.178
13543,2013-08-27,7339.0996
13544,2013-08-28,7284.8812
13545,2013-08-29,7171.5956
13546,2013-08-30,7122.0055999999995
13547,2013-09-03,7283.118
13548,2013-09-04,7143.164000000001
13549,2013-09-05,7149.776000000001
13550,2013-09-06,7188.346
13551,2013-09-09,7224.712
13552,2013-09-10,7190.55
13553,2013-09-11,7178.428
13554,2013-09-12,7074.84
13555,2013-09-13,7060.514
13556,2013-09-16,7101.288
13557,2013-09-17,7103.491999999999
13558,2013-09-18,7225.814
13559,2013-09-19,7376.788
13560,2013-09-20,7318.382
13561,2013-09-23,7269.894
13562,2013-09-24,7177.326
13563,2013-09-25,7211.487999999999
13564,2013-09-26,7288.628
13565,2013-09-27,7338.218
13566,2013-09-30,7323.892
13567,2013-10-01,7215.896
13568,2013-10-02,7308.464
13569,2013-10-03,7203.774
13570,2013-10-04,7275.404
13571,2013-10-07,7265.486
13572,2013-10-08,7256.67
13573,2013-10-09,7121.124
13574,2013-10-10,7159.6939999999995
13575,2013-10-11,7204.876
13576,2013-10-14,7279.812
13577,2013-10-15,7289.7300000000005
13578,2013-10-16,7290.831999999999
13579,2013-10-17,7266.588000000001
13580,2013-10-18,7270.996
13581,2013-10-21,7280.914000000001
13582,2013-10-22,7351.442
13583,2013-10-23,7201.57
13584,2013-10-24,7192.754
13585,2013-10-25,7204.876
13586,2013-10-28,7204.876
13587,2013-10-29,7224.712
13588,2013-10-30,7329.402
13589,2013-10-31,7274.302
13590,2013-11-01,7269.894
13591,2013-11-04,7169.612
13592,2013-11-05,7181.734
13593,2013-11-06,7134.348
13594,2013-11-07,7159.6939999999995
13595,2013-11-08,7171.816
13596,2013-11-11,7183.938
13597,2013-11-12,7127.736
13598,2013-11-13,6963.538
13599,2013-11-14,6965.741999999999
13600,2013-11-15,6988.884
13601,2013-11-18,6941.4980000000005
13602,2013-11-19,6959.13
13603,2013-11-20,6963.538
13604,2013-11-21,7034.066
13605,2013-11-22,7083.656
13606,2013-11-25,7109.4428
13607,2013-11-26,7087.1824
13608,2013-11-27,7046.6288
13609,2013-11-29,7105.0348
13610,2013-12-02,7058.31
13611,2013-12-03,7046.188
13612,2013-12-04,7191.652
13613,2013-12-05,7155.286
13614,2013-12-06,7190.55
13615,2013-12-09,7230.222
13616,2013-12-10,7243.446000000001
13617,2013-12-11,7311.7699999999995
13618,2013-12-12,7304.0560000000005
13619,2013-12-13,7348.136
13620,2013-12-16,7397.726
13621,2013-12-17,7377.89
13622,2013-12-18,7361.36
13623,2013-12-19,7311.7699999999995
13624,2013-12-20,7330.504
13625,2013-12-23,7343.728
13626,2013-12-24,7489.192
13627,2013-12-26,7538.782
13628,2013-12-27,7506.8240000000005
13629,2013-12-30,7488.5307999999995
13630,2013-12-31,7505.722
13631,2014-01-02,7452.826
13632,2014-01-03,7394.42
13633,2014-01-06,7404.338000000001
13634,2014-01-07,7404.338000000001
13635,2014-01-08,7366.87
13636,2014-01-09,7270.996
13637,2014-01-10,7364.666
13638,2014-01-13,7375.686
13639,2014-01-14,7352.544
13640,2014-01-15,7401.032
13641,2014-01-16,7366.87
13642,2014-01-17,7371.278
13643,2014-01-21,7385.604
13644,2014-01-22,7354.7480000000005
13645,2014-01-23,7241.241999999999
13646,2014-01-24,7210.386
13647,2014-01-27,7182.835999999999
13648,2014-01-28,7169.612
13649,2014-01-29,7142.062
13650,2014-01-30,7111.206
13651,2014-01-31,7046.188
13652,2014-02-03,7016.434
13653,2014-02-04,7035.168000000001
13654,2014-02-05,7027.454
13655,2014-02-06,7116.716
13656,2014-02-07,7132.144
13657,2014-02-10,7106.798
13658,2014-02-11,7085.86
13659,2014-02-12,7176.223999999999
13660,2014-02-13,7163.0
13661,2014-02-14,7194.958
13662,2014-02-18,7241.241999999999
13663,2014-02-19,7241.241999999999
13664,2014-02-20,7226.916
13665,2014-02-21,7253.364
13666,2014-02-24,7207.08
13667,2014-02-25,7167.848800000001
13668,2014-02-26,7125.3116
13669,2014-02-27,7086.3008
13670,2014-02-28,7047.7308
13671,2014-03-03,6991.088000000001
13672,2014-03-04,7084.758000000001
13673,2014-03-06,7092.472
13674,2014-03-07,6793.83
13675,2014-03-10,6681.4259999999995
13676,2014-03-11,6506.208
13677,2014-03-12,6528.2480000000005
13678,2014-03-13,6442.292
13679,2014-03-14,6502.902
13680,2014-03-17,6506.208
13681,2014-03-18,6505.106
13682,2014-03-19,6583.348
13683,2014-03-20,6454.414000000001
13684,2014-03-21,6502.902
13685,2014-03-24,6491.882
13686,2014-03-25,6624.122
13687,2014-03-26,6535.962
13688,2014-03-27,6596.572
13689,2014-03-28,6703.466
13690,2014-03-31,6668.202
13691,2014-04-01,6688.038
13692,2014-04-02,6712.282
13693,2014-04-03,6671.508000000001
13694,2014-04-04,6661.59
13695,2014-04-07,6699.058
13696,2014-04-08,6724.404
13697,2014-04-09,6693.548
13698,2014-04-10,6711.18
13699,2014-04-11,6703.466
13700,2014-04-14,6716.69
13701,2014-04-15,6584.45
13702,2014-04-16,6668.202
13703,2014-04-17,6711.18
13704,2014-04-21,6706.772
13705,2014-04-22,6729.914000000001
13706,2014-04-23,6742.036
13707,2014-04-24,6877.581999999999
13708,2014-04-25,6872.5127999999995
13709,2014-04-28,6839.4528
13710,2014-04-29,6772.4511999999995
13711,2014-04-30,6673.491599999999
13712,2014-05-01,6659.386
13713,2014-05-02,6766.28
13714,2014-05-05,6729.914000000001
13715,2014-05-06,6737.628
13716,2014-05-07,6683.63
13717,2014-05-08,6749.75
13718,2014-05-09,6794.932000000001
13719,2014-05-12,6941.4980000000005
13720,2014-05-13,6910.642
13721,2014-05-14,6964.64
13722,2014-05-15,6930.478
13723,2014-05-16,6935.987999999999
13724,2014-05-19,6980.067999999999
13725,2014-05-20,6931.58
13726,2014-05-21,6883.092000000001
13727,2014-05-22,6924.968
13728,2014-05-23,6981.17
13729,2014-05-27,7003.21
13730,2014-05-28,6994.394
13731,2014-05-29,6930.478
13732,2014-05-30,6884.1939999999995
13733,2014-06-02,6987.782
13734,2014-06-03,6913.948
13735,2014-06-04,6816.972
13736,2014-06-05,6811.462
13737,2014-06-06,6724.404
13738,2014-06-09,6707.874
13739,2014-06-10,6728.812
13740,2014-06-11,6701.262000000001
13741,2014-06-12,6646.161999999999
13742,2014-06-13,6677.018
13743,2014-06-16,6722.2
13744,2014-06-17,6746.4439999999995
13745,2014-06-18,6744.24
13746,2014-06-19,6785.014
13747,2014-06-20,6879.786
13748,2014-06-23,6941.4980000000005
13749,2014-06-24,6944.803999999999
13750,2014-06-25,6979.6272
13751,2014-06-26,6982.4924
13752,2014-06-27,6965.5216
13753,2014-06-30,7053.6816
13754,2014-07-01,7061.616
13755,2014-07-02,7196.06
13756,2014-07-03,7228.018
13757,2014-07-07,7187.244000000001
13758,2014-07-08,7178.428
13759,2014-07-09,7158.592000000001
13760,2014-07-10,7200.468
13761,2014-07-11,7204.876
13762,2014-07-14,7160.796
13763,2014-07-15,7161.897999999999
13764,2014-07-16,7084.758000000001
13765,2014-07-17,7097.982
13766,2014-07-18,7018.638
13767,2014-07-21,7050.596
13768,2014-07-22,7070.432000000001
13769,2014-07-23,7068.228
13770,2014-07-24,7199.366
13771,2014-07-25,7142.062
13772,2014-07-28,7148.674
13773,2014-07-29,7094.6759999999995
13774,2014-07-30,7144.266
13775,2014-07-31,7121.124
13776,2014-08-01,7084.758000000001
13777,2014-08-04,7149.776000000001
13778,2014-08-05,7062.718
13779,2014-08-06,6977.864
13780,2014-08-07,6999.904
13781,2014-08-08,6994.394
13782,2014-08-11,6996.598
13783,2014-08-12,6952.518
13784,2014-08-13,6858.848
13785,2014-08-14,6812.564
13786,2014-08-15,6839.012000000001
13787,2014-08-18,6852.236
13788,2014-08-19,6807.053999999999
13789,2014-08-20,7002.108
13790,2014-08-21,6999.904
13791,2014-08-22,7062.718
13792,2014-08-25,7092.472
13793,2014-08-26,7033.6252
13794,2014-08-27,7022.3848
13795,2014-08-28,6922.5436
13796,2014-08-29,6954.5016000000005
13797,2014-09-02,6953.62
13798,2014-09-03,6891.907999999999
13799,2014-09-04,6944.803999999999
13800,2014-09-05,6985.578
13801,2014-09-08,6983.374
13802,2014-09-09,6836.808
13803,2014-09-10,6855.542
13804,2014-09-11,6815.87
13805,2014-09-12,6846.726
13806,2014-09-15,6800.442
13807,2014-09-16,6977.864
13808,2014-09-17,6928.274
13809,2014-09-18,6819.1759999999995
13810,2014-09-19,6813.666
13811,2014-09-22,6696.854
13812,2014-09-23,6689.14
13813,2014-09-24,6729.914000000001
13814,2014-09-25,6678.12
13815,2014-09-26,6690.241999999999
13816,2014-09-29,6736.526000000001
13817,2014-09-30,6628.53
13818,2014-10-01,6691.344
13819,2014-10-02,6608.6939999999995
13820,2014-10-03,6608.6939999999995
13821,2014-10-06,6690.241999999999
13822,2014-10-07,6697.956
13823,2014-10-08,6619.714
13824,2014-10-09,6678.12
13825,2014-10-10,6689.14
13826,2014-10-13,6701.262000000001
13827,2014-10-14,6810.36
13828,2014-10-15,6631.835999999999
13829,2014-10-16,6571.226
13830,2014-10-17,6619.714
13831,2014-10-20,6585.552
13832,2014-10-21,6673.712
13833,2014-10-22,6650.57
13834,2014-10-23,6700.16
13835,2014-10-24,6702.364
13836,2014-10-27,6753.0560000000005
13837,2014-10-28,6816.972
13838,2014-10-29,6842.317999999999
13839,2014-10-30,6749.75
13840,2014-10-31,6715.588000000001
13841,2014-11-03,6755.26
13842,2014-11-04,6652.774
13843,2014-11-05,6628.53
13844,2014-11-06,6650.57
13845,2014-11-07,6696.854
13846,2014-11-10,6656.08
13847,2014-11-11,6684.732
13848,2014-11-12,6667.099999999999
13849,2014-11-13,6599.878
13850,2014-11-14,6714.486
13851,2014-11-17,6699.058
13852,2014-11-18,6616.407999999999
13853,2014-11-19,6711.18
13854,2014-11-20,6654.978
13855,2014-11-21,6681.4259999999995
13856,2014-11-24,6615.5264
13857,2014-11-25,6531.7744
13858,2014-11-26,6531.7744
13859,2014-11-28,6305.2032
13860,2014-12-01,6436.782
13861,2014-12-02,6411.436
13862,2014-12-03,6362.948
13863,2014-12-04,6450.005999999999
13864,2014-12-05,6430.17
13865,2014-12-08,6397.11
13866,2014-12-09,6478.657999999999
13867,2014-12-10,6408.13
13868,2014-12-11,6470.9439999999995
13869,2014-12-12,6490.78
13870,2014-12-15,6375.07
13871,2014-12-16,6330.99
13872,2014-12-17,6353.03
13873,2014-12-18,6318.868
13874,2014-12-19,6396.008000000001
13875,2014-12-22,6391.599999999999
13876,2014-12-23,6380.58
13877,2014-12-24,6326.1412
13878,2014-12-26,6229.8264
13879,2014-12-29,6235.5568
13880,2014-12-31,6233.1324
13881,2015-01-02,6209.7699999999995
13882,2015-01-05,6096.264
13883,2015-01-06,6098.468
13884,2015-01-07,6079.734
13885,2015-01-08,6103.978
13886,2015-01-09,6070.918000000001
13887,2015-01-12,6007.0019999999995
13888,2015-01-13,5827.376
13889,2015-01-14,5522.122
13890,2015-01-15,5637.831999999999
13891,2015-01-16,5767.868
13892,2015-01-20,5717.1759999999995
13893,2015-01-21,5757.95
13894,2015-01-22,5683.014
13895,2015-01-23,5513.3060000000005
13896,2015-01-26,5604.772
13897,2015-01-27,5427.349999999999
13898,2015-01-29,5403.106
13899,2015-01-30,5497.878
13900,2015-02-02,5487.96
13901,2015-02-03,5689.626
13902,2015-02-04,5710.564
13903,2015-02-05,5719.38
13904,2015-02-06,5698.442
13905,2015-02-09,5687.422
13906,2015-02-10,5623.505999999999
13907,2015-02-11,5600.364
13908,2015-02-12,5734.808
13909,2015-02-13,5741.42
13910,2015-02-17,5689.626
13911,2015-02-18,5762.358
13912,2015-02-19,5774.4800000000005
13913,2015-02-20,5718.278
13914,2015-02-23,5713.87
13915,2015-02-24,5832.4452
13916,2015-02-25,5852.722
13917,2015-02-26,5955.8692
13918,2015-02-27,5942.8656
13919,2015-03-02,5945.29
13920,2015-03-03,5854.9259999999995
13921,2015-03-04,5861.538
13922,2015-03-05,5846.11
13923,2015-03-06,5750.236
13924,2015-03-09,5885.782
13925,2015-03-10,5783.296
13926,2015-03-11,5743.624
13927,2015-03-12,5859.334
13928,2015-03-13,5870.354
13929,2015-03-16,5879.17
13930,2015-03-17,5803.132
13931,2015-03-18,5665.382
13932,2015-03-19,5862.64
13933,2015-03-20,6085.244000000001
13934,2015-03-23,6148.058
13935,2015-03-24,6177.812
13936,2015-03-25,6153.567999999999
13937,2015-03-26,6195.4439999999995
13938,2015-03-27,6099.57
13939,2015-03-30,6130.4259999999995
13940,2015-03-31,6038.96
13941,2015-04-01,6057.6939999999995
13942,2015-04-02,6025.736
13943,2015-04-06,5988.268
13944,2015-04-07,6089.652
13945,2015-04-08,6020.226
13946,2015-04-09,6014.716
13947,2015-04-10,6025.736
13948,2015-04-13,5992.6759999999995
13949,2015-04-14,5950.8
13950,2015-04-15,5978.349999999999
13951,2015-04-16,6113.896
13952,2015-04-17,6113.896
13953,2015-04-20,6022.43
13954,2015-04-21,5955.208
13955,2015-04-22,5874.762000000001
13956,2015-04-23,5937.576
13957,2015-04-24,6056.592000000001
13958,2015-04-27,6108.165599999999
13959,2015-04-28,6132.8504
13960,2015-04-29,6165.4696
13961,2015-04-30,6361.846
13962,2015-05-01,6456.618
13963,2015-05-04,6436.782
13964,2015-05-05,6468.74
13965,2015-05-06,6448.904
13966,2015-05-07,6431.272
13967,2015-05-08,6436.782
13968,2015-05-11,6398.212
13969,2015-05-12,6461.026000000001
13970,2015-05-13,6455.516
13971,2015-05-14,6443.394
13972,2015-05-15,6445.598
13973,2015-05-18,6405.9259999999995
13974,2015-05-19,6253.849999999999
13975,2015-05-20,6235.116
13976,2015-05-21,6278.094
13977,2015-05-22,6195.4439999999995
13978,2015-05-26,6122.712
13979,2015-05-27,6101.774
13980,2015-05-28,6099.57
13981,2015-05-29,6012.512000000001
13982,2015-06-01,5994.88
13983,2015-06-02,6030.144
13984,2015-06-03,6009.206
13985,2015-06-04,5922.147999999999
13986,2015-06-05,5934.2699999999995
13987,2015-06-08,5943.085999999999
13988,2015-06-09,5981.656
13989,2015-06-10,6054.388
13990,2015-06-11,5882.476
13991,2015-06-12,5902.312
13992,2015-06-15,5833.987999999999
13993,2015-06-16,5764.562
13994,2015-06-17,5739.216
